"","obsid","leadid","ccode","idacr","leader","startdate","enddate","bornin","died","eindate","eoutdate","entry","exit","exitcode","prevtimesinoffice","posttenurefate","gender","borndate","yrborn","deathdate","yrdied"
"144","DOM-1930-1","A2.9-430",42,"DOM","Estrella Urena","02/03/1930","16/08/1930","1889","1945",1930-03-02,1930-08-16,1,1,0,0,0,"M",NA,1889,NA,1945
"145","DOM-1930-2","A2.9-433",42,"DOM","Rafel Trujillo","16/08/1930","30/05/1961","24/10/1891","30/05/1961",1930-08-16,1961-05-30,0,3,6,0,3,"M",1891-10-24,1891,1961-05-30,1961
"146","DOM-1961","A2.9-436",42,"DOM","Balaguer","30/05/1961","17/01/1962","1/9/1907","2002",1961-05-30,1962-01-17,1,3,6,0,1,"M",1907-09-01,1907,NA,2002
"147","DOM-1962-1","A2.9-439",42,"DOM","Echavarria","17/01/1962","19/01/1962","1925","-999",1962-01-17,1962-01-19,1,3,6,0,2,"M",NA,1925,NA,NA
"148","DOM-1962-2","A2.9-442",42,"DOM","Filiberto Bonnelly","19/01/1962","27/02/1963","22/8/1904","1979",1962-01-19,1963-02-27,0,1,0,0,0,"M",1904-08-22,1904,NA,1979
"149","DOM-1963-1","A2.9-445",42,"DOM","Bosch","27/02/1963","25/09/1963","30/6/1909","01/11/2001",1963-02-27,1963-09-25,0,3,6,0,1,"M",1909-06-30,1909,2001-11-01,2001
"150","DOM-1963-2","A2.9-448",42,"DOM","de los Santos","26/09/1963","22/12/1963","1903","-999",1963-09-26,1963-12-22,1,1,0,0,0,"M",NA,1903,NA,NA
"151","DOM-1963-3","A2.9-451",42,"DOM","Cabral","22/12/1963","25/04/1965","9/6/1923","2006",1963-12-22,1965-04-25,1,3,6,0,0,"M",1923-06-09,1923,NA,2006
"152","DOM-1965-1","A2.9-454",42,"DOM","Molina Urena","25/04/1965","27/04/1965","1921","2000",1965-04-25,1965-04-27,1,3,6,0,1,"M",NA,1921,NA,2000
"153","DOM-1965-2","A2.9-457",42,"DOM","Bartolome Benoit","27/04/1965","07/05/1965","1921","-777",1965-04-27,1965-05-07,1,1,0,0,0,"M",NA,1921,NA,-777
"154","DOM-1965-3","A2.9-460",42,"DOM","Berreras","07/05/1965","30/08/1965","3/12/1920","-999",1965-05-07,1965-08-30,1,1,0,0,0,"M",1920-12-03,1920,NA,NA
"155","DOM-1965-4","A2.9-463",42,"DOM","Godoy","03/09/1965","01/07/1966","11/7/1921","1970",1965-09-03,1966-07-01,0,1,0,0,0,"M",1921-07-11,1921,NA,1970
"156","DOM-1966","A2.9-466",42,"DOM","Balaguer","01/07/1966","01/07/1978","1/9/1907","2002",1966-07-01,1978-07-01,0,1,0,1,0,"M",1907-09-01,1907,NA,2002
"157","DOM-1978","A2.9-469",42,"DOM","Guzman Fernandez","01/07/1978","04/07/1982","12/2/1911","1982",1978-07-01,1982-07-04,0,2.2,0,0,-777,"M",1911-02-12,1911,NA,1982
"158","DOM-1982-1","A2.9-472",42,"DOM","Majluta Azar","04/07/1982","16/08/1982","1934","1996",1982-07-04,1982-08-16,0,1,0,0,0,"M",NA,1934,NA,1996
"159","DOM-1982-2","A2.9-475",42,"DOM","Blanco","16/08/1982","16/08/1986","5/7/1926","-777",1982-08-16,1986-08-16,0,1,0,0,0,"M",1926-07-05,1926,NA,-777
"160","DOM-1986","A2.9-478",42,"DOM","Balaguer","16/08/1986","16/08/1996","1/9/1907","-777",1986-08-16,1996-08-16,0,1,0,2,0,"M",1907-09-01,1907,NA,-777
"161","DOM-1996","A2.9-481",42,"DOM","Fernandez Reyna","16/08/1996","16/08/2000","26/12/1953","-777",1996-08-16,2000-08-16,0,1,0,0,0,"M",1953-12-26,1953,NA,-777
"162","DOM-2000","A2.9-484",42,"DOM","Hipolito Mejia","17/08/2000","16/08/2004","22/02/1941","-777",2000-08-17,2004-08-16,0,1,0,0,-999,"M",1941-02-22,1941,NA,-777
"163","DOM-2004","A2.9-487",42,"DOM","Fernandez Reyna","16/08/2004","31/12/2004","26/12/1953","-777",2004-08-16,2004-12-31,0,-888,0,1,-888,"M",1953-12-26,1953,NA,-777
"164","JAM-1962","A2.9-490",51,"JAM","Bustamante","06/08/1962","22/02/1967","24/2/1884","06/08/1977",1962-08-06,1967-02-22,0,1,0,0,0,"M",1884-02-24,1884,1977-08-06,1977
"165","JAM-1967-1","A2.9-493",51,"JAM","Sangster","22/02/1967","11/04/1967","26/10/1911","1967",1967-02-22,1967-04-11,0,2,0,0,-777,"M",1911-10-26,1911,NA,1967
"166","JAM-1967-2","A2.9-496",51,"JAM","Shearer","11/04/1967","02/03/1972","18/5/1923","2004",1967-04-11,1972-03-02,0,1,0,0,0,"M",1923-05-18,1923,NA,2004
"167","JAM-1972","A2.9-499",51,"JAM","Manley","02/03/1972","01/11/1980","10/12/1924","06/03/1997",1972-03-02,1980-11-01,0,1,0,0,0,"M",1924-12-10,1924,1997-03-06,1997
"168","JAM-1980","A2.9-502",51,"JAM","Seaga","01/11/1980","10/02/1989","28/5/1930","-777",1980-11-01,1989-02-10,0,1,0,0,0,"M",1930-05-28,1930,NA,-777
"169","JAM-1989","A2.9-505",51,"JAM","Manley","10/02/1989","30/03/1992","28/5/1924","06/03/1997",1989-02-10,1992-03-30,0,2.1,0,1,0,"M",1924-05-28,1924,1997-03-06,1997
"170","JAM-1992","A2.9-508",51,"JAM","Patterson","30/03/1992","31/12/2004","1935","-777",1992-03-30,2004-12-31,0,-888,0,0,-888,"M",NA,1935,NA,-777
"171","TRI-1962","A2.9-511",52,"TRI","Williams","31/08/1962","29/03/1981","25/9/1911","1981",1962-08-31,1981-03-29,0,2,0,0,-777,"M",1911-09-25,1911,NA,1981
"172","TRI-1981","A2.9-514",52,"TRI","Chambers","30/03/1981","18/12/1986","4/10/1928","04/11/1997",1981-03-30,1986-12-18,0,1,0,0,0,"M",1928-10-04,1928,1997-11-04,1997
"173","TRI-1986","A2.9-517",52,"TRI","Robinson","18/12/1986","07/12/1991","16/12/1926","-777",1986-12-18,1991-12-07,0,1,0,0,0,"M",1926-12-16,1926,NA,-777
"174","TRI-1991","A2.9-520",52,"TRI","Manning","16/12/1991","09/11/1995","17/8/1946","-777",1991-12-16,1995-11-09,0,1,0,0,0,"M",1946-08-17,1946,NA,-777
"175","TRI-1995","A2.9-523",52,"TRI","Panday","09/11/1995","24/12/2001","1933","-777",1995-11-09,2001-12-24,0,1,0,0,0,"M",NA,1933,NA,-777
"176","TRI-2001","A2.9-526",52,"TRI","Manning","25/12/2001","31/12/2004","17/8/1947","-777",2001-12-25,2004-12-31,0,-888,0,1,-888,"M",1947-08-17,1947,NA,-777
"177","BAR-1966","A2.9-529",53,"BAR","Barrow","18/11/1966","08/09/1976","21/1/1920","01/06/1987",1966-11-18,1976-09-08,0,1,0,0,0,"M",1920-01-21,1920,1987-06-01,1987
"178","BAR-1976","A2.9-532",53,"BAR","Adams","08/10/1976","11/03/1985","24/9/1931","11/03/1985",1976-10-08,1985-03-11,0,2,0,0,-777,"M",1931-09-24,1931,1985-03-11,1985
"179","BAR-1985","A2.9-535",53,"BAR","St. John","11/03/1985","29/05/1986","16/8/1931","2004",1985-03-11,1986-05-29,0,1,0,0,0,"M",1931-08-16,1931,NA,2004
"180","BAR-1986","A2.9-538",53,"BAR","Barrow","29/05/1986","01/06/1987","21/1/1920","01/06/1987",1986-05-29,1987-06-01,0,2,0,1,-777,"M",1920-01-21,1920,1987-06-01,1987
"181","BAR-1987","A2.9-541",53,"BAR","Sandiford","01/06/1987","07/09/1994","24/3/1937","-777",1987-06-01,1994-09-07,0,1,0,0,0,"M",1937-03-24,1937,NA,-777
"182","BAR-1994","A2.9-544",53,"BAR","Arthur","07/09/1994","31/12/2004","1949","-777",1994-09-07,2004-12-31,0,-888,0,0,-888,"M",NA,1949,NA,-777
"183","MEX-1872","A2.9-547",70,"MEX","de Tejada","19/07/1872","21/11/1876","25/04/1825","21/04/1889",1872-07-19,1876-11-21,0,3,-999,0,1,"M",1825-04-25,1825,1889-04-21,1889
"184","MEX-1876","A2.9-550",70,"MEX","Diaz","23/11/1876","25/05/1911","15/9/1830","02/07/1915",1876-11-23,1911-05-25,1,3,-999,0,1,"M",1830-09-15,1830,1915-07-02,1915
"185","MEX-1911-1","A2.9-553",70,"MEX","de la Barra","26/05/1911","06/11/1911","16/6/1863","1939",1911-05-26,1911-11-06,0,1,0,0,1,"M",1863-06-16,1863,NA,1939
"186","MEX-1911-2","A2.9-556",70,"MEX","Madero","06/11/1911","19/02/1913","30/10/1873","22/02/1913",1911-11-06,1913-02-19,0,3,-999,0,3,"M",1873-10-30,1873,1913-02-22,1913
"187","MEX-1913","A2.9-559",70,"MEX","Huerta","19/02/1913","15/07/1914","23/3/1845","13/01/1916",1913-02-19,1914-07-15,1,3,-999,0,1,"M",1845-03-23,1845,1916-01-13,1916
"188","MEX-1915","A2.9-562",70,"MEX","Carranza","19/10/1915","06/05/1920","29/12/1859","21/05/1920",1915-10-19,1920-05-06,1,3,4,0,3,"M",1859-12-29,1859,1920-05-21,1920
"189","MEX-1920-1","A2.9-565",70,"MEX","de la Huerta, A","24/05/1920","01/12/1920","26/5/1881","09/07/1955",1920-05-24,1920-12-01,0,1,0,0,0,"M",1881-05-26,1881,1955-07-09,1955
"190","MEX-1920-2","A2.9-568",70,"MEX","Obregon","01/12/1920","01/12/1924","19/2/1890","17/07/1928",1920-12-01,1924-12-01,1,1,0,0,0,"M",1890-02-19,1890,1928-07-17,1928
"191","MEX-1924","A2.9-571",70,"MEX","Calles","01/12/1924","01/12/1928","25/9/1877","19/10/1945",1924-12-01,1928-12-01,0,1,0,0,1,"M",1877-09-25,1877,1945-10-19,1945
"192","MEX-1928","A2.9-574",70,"MEX","Portes Gil","01/12/1928","05/02/1930","3/10/1890","10/12/1978",1928-12-01,1930-02-05,0,1,0,0,0,"M",1890-10-03,1890,1978-12-10,1978
"193","MEX-1930","A2.9-577",70,"MEX","Ortiz Rubio","05/02/1930","04/09/1932","10/3/1877","1963",1930-02-05,1932-09-04,0,1,0,0,1,"M",1877-03-10,1877,NA,1963
"194","MEX-1932","A2.9-580",70,"MEX","Rodriguez","04/09/1932","01/12/1934","12/5/1889","1967",1932-09-04,1934-12-01,0,1,0,0,0,"M",1889-05-12,1889,NA,1967
"195","MEX-1934","A2.9-583",70,"MEX","Cardenas","01/12/1934","01/12/1940","21/5/1895","19/10/1970",1934-12-01,1940-12-01,0,1,0,0,0,"M",1895-05-21,1895,1970-10-19,1970
"196","MEX-1940","A2.9-586",70,"MEX","Avila Camacho","01/12/1940","01/12/1946","24/4/1897","13/10/1955",1940-12-01,1946-12-01,0,1,0,0,0,"M",1897-04-24,1897,1955-10-13,1955
"197","MEX-1946","A2.9-589",70,"MEX","Aleman Valdes","01/12/1946","01/12/1952","29/9/1903","14/05/1983",1946-12-01,1952-12-01,0,1,0,0,1,"M",1903-09-29,1903,1983-05-14,1983
"198","MEX-1952","A2.9-592",70,"MEX","Ruiz Cortines","01/12/1952","01/12/1958","30/12/1890","1973",1952-12-01,1958-12-01,0,1,0,0,0,"M",1890-12-30,1890,NA,1973
"199","MEX-1958","A2.9-595",70,"MEX","Lopez Mateos","01/12/1958","01/12/1964","26/5/1910","22/09/1969",1958-12-01,1964-12-01,0,1,0,0,0,"M",1910-05-26,1910,1969-09-22,1969
"200","MEX-1964","A2.9-598",70,"MEX","Diaz Ordaz","01/12/1964","01/12/1970","12/3/1911","15/07/1979",1964-12-01,1970-12-01,0,1,0,0,0,"M",1911-03-12,1911,1979-07-15,1979
"201","MEX-1970","A2.9-601",70,"MEX","Echeverria Alvarez","01/12/1970","01/12/1976","17/1/1922","-777",1970-12-01,1976-12-01,0,1,0,0,0,"M",1922-01-17,1922,NA,-777
"202","MEX-1976","A2.9-604",70,"MEX","Lopez Portillo","01/12/1976","01/12/1982","16/6/1920","17/02/2004",1976-12-01,1982-12-01,0,1,0,0,0,"M",1920-06-16,1920,2004-02-17,2004
"203","MEX-1982","A2.9-607",70,"MEX","de La Madrid","01/12/1982","01/12/1988","12/12/1934","-777",1982-12-01,1988-12-01,0,1,0,0,0,"M",1934-12-12,1934,NA,-777
"204","MEX-1988","A2.9-610",70,"MEX","Salinas","01/12/1988","30/11/1994","3/4/1948","-777",1988-12-01,1994-11-30,0,1,0,0,1,"M",1948-04-03,1948,NA,-777
"205","MEX-1994","A2.9-613",70,"MEX","Zedillo","01/12/1994","30/11/2000","27/12/1951","-777",1994-12-01,2000-11-30,0,1,0,0,0,"M",1951-12-27,1951,NA,-777
"206","MEX-2000","A2.9-616",70,"MEX","Vicente Fox Quesada","01/12/2000","31/12/2004","2/7/1942","-777",2000-12-01,2004-12-31,0,-888,0,0,-888,"M",1942-07-02,1942,NA,-777
"207","BLZ-1961","A2.9-619",80,"BLZ","Price","07/04/1961","17/12/1984","15/1/1919","-777",1961-04-07,1984-12-17,0,1,0,0,0,"M",1919-01-15,1919,NA,-777
"208","BLZ-1984","A2.9-622",80,"BLZ","Esquivel","17/12/1984","07/11/1989","2/5/1940","-777",1984-12-17,1989-11-07,0,1,0,0,0,"M",1940-05-02,1940,NA,-777
"209","BLZ-1989","A2.9-625",80,"BLZ","Price","07/11/1989","03/07/1993","15/1/1919","-777",1989-11-07,1993-07-03,0,1,0,1,0,"M",1919-01-15,1919,NA,-777
"210","BLZ-1993","A2.9-628",80,"BLZ","Esquivel","03/07/1993","28/08/1998","2/5/1940","-777",1993-07-03,1998-08-28,0,1,0,1,0,"M",1940-05-02,1940,NA,-777
"211","BLZ-1998","A2.9-631",80,"BLZ","Musa","28/08/1998","31/12/2004","19/03/1944","-777",1998-08-28,2004-12-31,0,-888,0,0,-888,"M",1944-03-19,1944,NA,-777
"212","GUA-1873","A2.9-634",90,"GUA","Justo Rufino Barrios","04/06/1873","06/04/1885","17/07/1835","1885",1873-06-04,1885-04-06,0,3,-999,0,3,"M",1835-07-17,1835,NA,1885
"213","GUA-1885","A2.9-637",90,"GUA","Barillas","06/04/1885","15/03/1892","1845","1907",1885-04-06,1892-03-15,0,1,0,0,0,"M",NA,1845,NA,1907
"214","GUA-1892","A2.9-640",90,"GUA","Reina Barrios","15/03/1892","08/02/1898","1835","1898",1892-03-15,1898-02-08,0,3,-999,0,3,"M",NA,1835,NA,1898
"215","GUA-1898","A2.9-643",90,"GUA","Estrada-Cabrera","08/02/1898","15/4/1920","21/11/1857","1924",1898-02-08,1920-04-15,0,3,4,0,2,"M",1857-11-21,1857,NA,1924
"216","GUA-1920","A2.9-646",90,"GUA","Herrera y Luna","15/04/1920","07/12/1921","1856","1930",1920-04-15,1921-12-07,1,3,6,0,2,"M",NA,1856,NA,1930
"217","GUA-1921","A2.9-649",90,"GUA","Orellana, J.","07/12/1921","26/09/1926","11/7/1872","1926",1921-12-07,1926-09-26,1,2,0,0,-777,"M",1872-07-11,1872,NA,1926
"218","GUA-1926","A2.9-652",90,"GUA","Chacon","27/09/1926","13/12/1930","27/6/1874","1931",1926-09-27,1930-12-13,0,2.1,0,0,-777,"M",1874-06-27,1874,NA,1931
"219","GUA-1930-1","A2.9-655",90,"GUA","Palma","13/12/1930","17/12/1930","1884","-999",1930-12-13,1930-12-17,0,3,6,0,0,"M",NA,1884,NA,NA
"220","GUA-1930-2","A2.9-658",90,"GUA","Orellana, M.","17/12/1930","31/12/1930","-999","-999",1930-12-17,1930-12-31,1,1,0,0,0,"M",NA,NA,NA,NA
"221","GUA-1931-1","A2.9-661",90,"GUA","Reyna Andrade","01/01/1931","14/02/1931","1860","1947",1931-01-01,1931-02-14,0,1,0,0,0,"M",NA,1860,NA,1947
"222","GUA-1931-2","A2.9-664",90,"GUA","Ubico Castaneda","15/02/1931","01/07/1944","10/11/1878","1946",1931-02-15,1944-07-01,0,3,2,0,1,"M",1878-11-10,1878,NA,1946
"223","GUA-1944-1","A2.9-667",90,"GUA","Ponce Valdez","01/07/1944","21/10/1944","1889","1956",1944-07-01,1944-10-21,1,3,6,0,1,"M",NA,1889,NA,1956
"224","GUA-1944-2","A2.9-670",90,"GUA","Arbenz Guzman","21/10/1944","15/03/1945","14/9/1913","27/01/1971",1944-10-21,1945-03-15,1,1,0,0,0,"M",1913-09-14,1913,1971-01-27,1971
"225","GUA-1945","A2.9-673",90,"GUA","Arevalo","15/03/1945","01/03/1951","10/9/1904","06/10/1990",1945-03-15,1951-03-01,0,1,0,0,1,"M",1904-09-10,1904,1990-10-06,1990
"226","GUA-1951","A2.9-676",90,"GUA","Arbenz Guzman","01/03/1951","27/06/1954","14/9/1913","27/01/1971",1951-03-01,1954-06-27,0,3,5,1,1,"M",1913-09-14,1913,1971-01-27,1971
"227","GUA-1954-1","A2.9-679",90,"GUA","Diaz","27/06/1954","29/06/1954","-999","-999",1954-06-27,1954-06-29,1,3,6,0,2,"M",NA,NA,NA,NA
"228","GUA-1954-2","A2.9-682",90,"GUA","Monzon","29/06/1954","08/07/1954","1912","1981",1954-06-29,1954-07-08,1,3,16,0,0,"M",NA,1912,NA,1981
"229","GUA-1954-3","A2.9-685",90,"GUA","Castillo Armas","08/07/1954","20/07/1957","4/11/1914","1957",1954-07-08,1957-07-20,1,3,11,0,3,"M",1914-11-04,1914,NA,1957
"230","GUA-1957-1","A2.9-688",90,"GUA","Gonzalez Lopez","20/07/1957","24/10/1957","12/12/1900","1965",1957-07-20,1957-10-24,1,3,6,0,0,"M",1900-12-12,1900,NA,1965
"231","GUA-1957-2","A2.9-691",90,"GUA","Mendoza Azurdia","24/10/1957","27/10/1957","1917","-999",1957-10-24,1957-10-27,1,3,5,0,0,"M",NA,1917,NA,NA
"232","GUA-1957-3","A2.9-694",90,"GUA","Flores Avendano","28/10/1957","02/03/1958","1898","1982",1957-10-28,1958-03-02,1,1,0,0,0,"M",NA,1898,NA,1982
"233","GUA-1958","A2.9-697",90,"GUA","Ydigoras Fuente","02/03/1958","31/03/1963","17/10/1895","1982",1958-03-02,1963-03-31,0,3,6,0,1,"M",1895-10-17,1895,NA,1982
"234","GUA-1963","A2.9-700",90,"GUA","Peralta Azurdia","31/03/1963","01/07/1966","17/6/1908","1997",1963-03-31,1966-07-01,1,1,0,0,0,"M",1908-06-17,1908,NA,1997
"235","GUA-1966","A2.9-703",90,"GUA","Mendez Montenegro","01/07/1966","01/07/1970","23/11/1915","1996",1966-07-01,1970-07-01,0,1,0,0,0,"M",1915-11-23,1915,NA,1996
"236","GUA-1970","A2.9-706",90,"GUA","Arana Osorio","01/07/1970","01/07/1974","17/7/1918","06/12/2003",1970-07-01,1974-07-01,0,1,0,0,0,"M",1918-07-17,1918,2003-12-06,2003
"237","GUA-1974","A2.9-709",90,"GUA","Laugerud Garcia","01/07/1974","01/07/1978","24/1/1930","-777",1974-07-01,1978-07-01,0,1,0,0,0,"M",1930-01-24,1930,NA,-777
"238","GUA-1978","A2.9-712",90,"GUA","Lucas Garcia","01/07/1978","23/03/1982","4/7/1924","27/05/2006",1978-07-01,1982-03-23,0,3,6,0,2,"M",1924-07-04,1924,2006-05-27,2006
"239","GUA-1982","A2.9-715",90,"GUA","Rios Montt","23/03/1982","08/08/1983","16/6/1926","-777",1982-03-23,1983-08-08,1,3,6,0,2,"M",1926-06-16,1926,NA,-777
"240","GUA-1983","A2.9-718",90,"GUA","Mejia Victores","08/08/1983","14/01/1986","1930","-777",1983-08-08,1986-01-14,1,1,0,0,0,"M",NA,1930,NA,-777
"241","GUA-1986","A2.9-721",90,"GUA","Cerezo","14/01/1986","14/01/1991","26/12/1942","-777",1986-01-14,1991-01-14,0,1,0,0,0,"M",1942-12-26,1942,NA,-777
"242","GUA-1991","A2.9-724",90,"GUA","Serrano Elias","14/01/1991","31/05/1993","26/4/1945","-777",1991-01-14,1993-05-31,0,3,6,0,1,"M",1945-04-26,1945,NA,-777
"243","GUA-1993-1","A2.9-727",90,"GUA","Espina Salguero","31/05/1993","01/06/1993","1946","-777",1993-05-31,1993-06-01,0,1,0,0,1,"M",NA,1946,NA,-777
"244","GUA-1993-2","A2.9-730",90,"GUA","Leon Carpio","01/06/1993","14/01/1996","1942","2002",1993-06-01,1996-01-14,1,1,0,0,0,"M",NA,1942,NA,2002
"245","GUA-1996","A2.9-733",90,"GUA","Arzu Yrigoyen","14/01/1996","14/01/2000","1946","-777",1996-01-14,2000-01-14,0,1,0,0,0,"M",NA,1946,NA,-777
"246","GUA-2000","A2.9-736",90,"GUA","Alfonso Portillo Cabrera","15/01/2000","14/01/2004","1951","-777",2000-01-15,2004-01-14,0,1,0,0,1,"M",NA,1951,NA,-777
"247","GUA-2004","A2.9-739",90,"GUA","Berger Perdomo","14/01/2004","31/12/2004","1946","-777",2004-01-14,2004-12-31,0,-888,0,0,-888,"M",NA,1946,NA,-777
"248","HON-1874","A2.9-742",91,"HON","Leiva","13/01/1874","08/06/1876","1821","1896",1874-01-13,1876-06-08,1,3,-999,0,0,"M",NA,1821,NA,1896
"249","HON-1876","A2.9-745",91,"HON","Soto","27/08/1876","19/10/1883","1846","1908",1876-08-27,1883-10-19,1,3,-999,0,1,"M",NA,1846,NA,1908
"250","HON-1883-1","A2.9-748",91,"HON","Council of Ministers","19/10/1883","30/11/1883","-999","-999",1883-10-19,1883-11-30,1,1,0,0,0,"M",NA,NA,NA,NA
"251","HON-1883-2","A2.9-751",91,"HON","Bogran","30/11/1883","30/11/1891","1849","1895",1883-11-30,1891-11-30,0,1,0,0,1,"M",NA,1849,NA,1895
"252","HON-1891","A2.9-754",91,"HON","Leiva","30/11/1891","07/08/1893","1821","1896",1891-11-30,1893-08-07,0,3,-999,1,1,"M",NA,1821,NA,1896
"253","HON-1893","A2.9-757",91,"HON","Vasquez","07/08/1893","22/02/1894","1846","1909",1893-08-07,1894-02-22,1,3,-999,0,1,"M",NA,1846,NA,1909
"254","HON-1894","A2.9-760",91,"HON","P. Bonilla","22/02/1894","01/02/1899","1858","1926",1894-02-22,1899-02-01,1,1,0,0,0,"M",NA,1858,NA,1926
"255","HON-1899","A2.9-763",91,"HON","Sierra","01/02/1899","30/01/1903","1839","1907",1899-02-01,1903-01-30,0,3,-999,0,1,"M",NA,1839,NA,1907
"256","HON-1903","A2.9-766",91,"HON","M. Bonilla","01/02/1903","11/04/1907","1849","1913",1903-02-01,1907-04-11,1,3,-999,0,1,"M",NA,1849,NA,1913
"257","HON-1907","A2.9-769",91,"HON","Davila","18/04/1907","28/03/1911","1856","1927",1907-04-18,1911-03-28,1,3,-999,0,1,"M",NA,1856,NA,1927
"258","HON-1911","A2.9-772",91,"HON","Bertrand","28/03/1911","02/02/1912","1866","1926",1911-03-28,1912-02-02,1,1,0,0,0,"M",NA,1866,NA,1926
"259","HON-1912","A2.9-775",91,"HON","M. Bonilla","02/02/1912","20/03/1913","1849","20/03/1913",1912-02-02,1913-03-20,0,2,0,1,-777,"M",NA,1849,1913-03-20,1913
"260","HON-1913","A2.9-778",91,"HON","Bertrand","20/03/1913","28/07/1915","1866","1926",1913-03-20,1915-07-28,0,1,0,1,0,"M",NA,1866,NA,1926
"261","HON-1915","A2.9-781",91,"HON","Alberto Membreno","28/07/1915","01/02/1916","1858","-999",1915-07-28,1916-02-01,0,1,0,0,0,"M",NA,1858,NA,NA
"262","HON-1916","A2.9-784",91,"HON","Bertrand","01/02/1916","09/09/1919","1866","1926",1916-02-01,1919-09-09,0,3,6,2,1,"M",NA,1866,NA,1926
"263","HON-1919","A2.9-787",91,"HON","Bogran","13/09/1919","01/02/1920","1849","1926",1919-09-13,1920-02-01,0,1,0,1,0,"M",NA,1849,NA,1926
"264","HON-1920","A2.9-790",91,"HON","Lopez-Gutierrez","01/02/1920","01/02/1924","1855","1924",1920-02-01,1924-02-01,0,3,6,0,-777,"M",NA,1855,NA,1924
"265","HON-1924","A2.9-793",91,"HON","Vicente Tosta","01/02/1924","01/02/1925","1876","1930",1924-02-01,1925-02-01,1,1,0,0,0,"M",NA,1876,NA,1930
"266","HON-1925","A2.9-796",91,"HON","Paz Baraona","01/02/1925","01/02/1929","1863","1937",1925-02-01,1929-02-01,1,1,0,0,0,"M",NA,1863,NA,1937
"267","HON-1929","A2.9-799",91,"HON","Mejia Colindres","01/02/1929","01/02/1933","1878","1966",1929-02-01,1933-02-01,0,1,0,0,1,"M",NA,1878,NA,1966
"268","HON-1933","A2.9-802",91,"HON","Carias Andino","01/02/1933","01/01/1949","15/3/1876","1969",1933-02-01,1949-01-01,0,1,0,0,0,"M",1876-03-15,1876,NA,1969
"269","HON-1949","A2.9-805",91,"HON","Galvez","01/01/1949","15/01/1954","1887","1972",1949-01-01,1954-01-15,0,2.1,0,0,0,"M",NA,1887,NA,1972
"270","HON-1954","A2.9-808",91,"HON","Lozano Diaz","15/01/1954","21/10/1956","1885","1957",1954-01-15,1956-10-21,0,3,6,0,1,"M",NA,1885,NA,1957
"271","HON-1956","A2.9-811",91,"HON","Hector Caraccioli","21/10/1956","21/12/1957","1922","1975",1956-10-21,1957-12-21,1,1,0,0,0,"M",NA,1922,NA,1975
"272","HON-1957","A2.9-814",91,"HON","Villeda Morales","21/12/1957","03/10/1963","26/11/1909","1971",1957-12-21,1963-10-03,0,3,6,0,1,"M",1909-11-26,1909,NA,1971
"273","HON-1963","A2.9-817",91,"HON","Lopez Arellano","03/10/1963","06/06/1971","30/6/1921","-777",1963-10-03,1971-06-06,1,1,0,0,0,"M",1921-06-30,1921,NA,-777
"274","HON-1971","A2.9-820",91,"HON","Cruz","06/06/1971","04/12/1972","4/1/1903","06/08/1985",1971-06-06,1972-12-04,0,3,6,0,2,"M",1903-01-04,1903,1985-08-06,1985
"275","HON-1972","A2.9-823",91,"HON","Lopez Arellano","04/12/1972","22/04/1975","30/6/1921","-777",1972-12-04,1975-04-22,1,3,16,1,0,"M",1921-06-30,1921,NA,-777
"276","HON-1975","A2.9-826",91,"HON","Castro","22/04/1975","07/08/1978","1938","1987",1975-04-22,1978-08-07,1,3,16,0,0,"M",NA,1938,NA,1987
"277","HON-1978","A2.9-829",91,"HON","Paz Garcia","07/08/1978","27/01/1982","1931","2000",1978-08-07,1982-01-27,1,1,0,0,0,"M",NA,1931,NA,2000
"278","HON-1982","A2.9-832",91,"HON","Suazo Cordova","27/01/1982","27/01/1986","1928","-777",1982-01-27,1986-01-27,0,1,0,0,0,"M",NA,1928,NA,-777
"279","HON-1986","A2.9-835",91,"HON","Azcona Hoyo","27/01/1986","27/01/1990","26/1/1927","24/10/2005",1986-01-27,1990-01-27,0,1,0,0,0,"M",1927-01-26,1927,2005-10-24,2005
"280","HON-1990","A2.9-838",91,"HON","Callejas","27/01/1990","27/01/1994","1943","-777",1990-01-27,1994-01-27,0,1,0,0,0,"M",NA,1943,NA,-777
"281","HON-1994","A2.9-841",91,"HON","Reina","27/01/1994","27/01/1998","13/03/1926","19/08/2003",1994-01-27,1998-01-27,0,1,0,0,0,"M",1926-03-13,1926,2003-08-19,2003
"282","HON-1998","A2.9-844",91,"HON","Flores Facusse","27/01/1998","27/01/2002","1950","-777",1998-01-27,2002-01-27,0,1,0,0,0,"M",NA,1950,NA,-777
"283","HON-2002","A2.9-847",91,"HON","Ricardo Maduro","27/01/2002","31/12/2004","1946","-777",2002-01-27,2004-12-31,0,-888,0,0,-888,"M",NA,1946,NA,-777
"284","SAL-1871","A2.9-850",92,"SAL","Gonzalez","15/04/1871","11/02/1876","1818","1887",1871-04-15,1876-02-11,1,1,0,0,-666,"M",NA,1818,NA,1887
"285","SAL-1876-1","A2.9-853",92,"SAL","Andres del Valle","12/02/1876","01/05/1876","1833","1888",1876-02-12,1876-05-01,0,3,-999,0,1,"M",NA,1833,NA,1888
"286","SAL-1876-2","A2.9-856",92,"SAL","Zaldivar","01/05/1876","14/05/1885","1834","1903",1876-05-01,1885-05-14,1,3,-999,0,1,"M",NA,1834,NA,1903
